0.15293919258316832	0.9631	0.08902837752012613	0.97431666
2.3012739178296684	0.1135	2.301281076192856	0.11236667
0.2323419593858243	0.9594	0.09683269413411617	0.9755833
2.301329395255527	0.1135	2.3012936103026074	0.11236667
0.1871767132952054	0.9607	0.12234323873346051	0.96775
0.14930839289710904	0.9639	0.10217836073824825	0.97188336
0.16489608439764739	0.9618	0.10114437356254397	0.9730167
0.16747110121242578	0.9606	0.07844778950129015	0.97845
0.13439790007942065	0.9671	0.09175092227823722	0.97578335
0.14066263777280674	0.9664	0.11055185079079431	0.97115
0.15491583007954163	0.9627	0.13474780911235137	0.9668667
0.16514641630488472	0.9594	0.11579901642859913	0.97103333
0.1591958352499795	0.9623	0.11248288683032927	0.97115
0.15267411904701353	0.9636	0.1207720343457535	0.97055
0.18053295185342683	0.9611	0.12353140027665843	0.96886665
0.16011589299572782	0.9633	0.13039818934705108	0.9654833
0.18980385092514995	0.9562	0.15937824952974916	0.9611
0.16584905236015549	0.9668	0.08828836815017276	0.97791666
0.3826216760192167	0.8944	0.1922236251020804	0.95281667
0.18355093498059824	0.961	0.12578024369189517	0.9663
0.22389438723818073	0.9521	0.14758810035400094	0.96508336
0.2508992837943338	0.9375	0.19345570854867497	0.94835
0.1891246933578136	0.9564	0.16726114964280278	0.95808333
0.29232496322711576	0.9447	0.22145245232234398	0.9511
0.3669587899553212	0.9284	0.32236889265080293	0.9356667
0.5019239013058108	0.9128	0.49265054820577303	0.89818335
0.502520301253409	0.8193	0.5129781951745351	0.81348336
0.282377127602042	0.9303	0.28515810688100757	0.92925
0.4598677246957212	0.9163	0.5020316519459088	0.8979667
2.3013005691605644	0.1135	2.3012854300340018	0.11236667
0.9378563298566921	0.6772	1.101699829218785	0.60691667
0.87116339802742	0.8059	0.6278991784016291	0.8561
0.7378332526297182	0.7561	0.6421968207458655	0.8064833
0.9568897499828726	0.8802	0.4882099986811479	0.8879667
2.3013344052675606	0.1135	2.301300574572881	0.11236667
1.0586029629449587	0.6376	0.9888840314149857	0.6515167
0.5689197202792039	0.8431	0.6137721546431383	0.81835
2.301290507252152	0.1135	2.3013150944868723	0.11236667
2.301347740598627	0.1135	2.3012934878190356	0.11236667
2.3013239293485075	0.1135	2.30129164352417	0.11236667
2.3012922357868506	0.1135	2.301303718137741	0.11236667
2.30127920653369	0.1135	2.301287478319804	0.11236667
2.3012778807330774	0.1135	2.3012858421961466	0.11236667
2.3013055469538712	0.1135	2.3013033346970877	0.11236667
2.30129950433164	0.1135	2.3012979144414265	0.11236667
2.301289722726152	0.1135	2.3013147311051685	0.11236667
2.3013343956019425	0.1135	2.3012837707996368	0.11236667
2.301291104909536	0.1135	2.3012868777275086	0.11236667
2.3012821915987374	0.1135	2.3012847123622895	0.11236667
2.3012781658688106	0.1135	2.3013005578041077	0.11236667
